,rating,city,province,superhost,price,house_type,link,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Suitable for events,Crib,Pack ’n play/Travel crib,Window guards,Heating,Smoke alarm,Carbon monoxide alarm,Microwave,Cooking basics,Private entrance,Patio or balcony,Backyard,Free street parking,Pets allowed,Smoking allowed,Long term stays allowed,Security cameras on property,Iron,Pool,Hot water,Breakfast,Essentials,Fire extinguisher,Lock on bedroom door,First aid kit,Dishes and silverware,Hot tub,Private living room,Host greets you,Fire pit,Outdoor dining area,Self check-in,Lockbox,Outdoor shower,Pool table,Outdoor furniture,Private pool,Cleaning before checkout,Bidet,Safe,Mini fridge,Free driveway parking on premises,Luggage dropoff allowed,Elevator,Trash compactor,Ceiling fan,Freezer,Laundromat nearby,Smart lock,Beach access – Beachfront,Hot water kettle,Dining table,Cleaning products,Shower gel,Drying rack for clothing,Ethernet connection,Rice maker,Barbecue utensils,Bread maker,EV charger,Mosquito net,High chair,Outlet covers,Table corner guards,Central heating,Private hot tub,Paid street parking off premises,Single level home,Bathtub,Blender,Books and reading material,Free carport on premises,Portable heater,Building staff,Private outdoor pool,Baking sheet,Waterfront,Wine glasses,Record player,Lake access,Private patio or balcony,Shared pool,Radiant heating,Free resort access,Keypad,Portable fans,Bikes,Resort access,Shared olympic-sized pool,Toaster,Private backyard,Shared hot tub,Private backyard – Fully fenced,Ski-in/Ski-out,Sauna,Children’s dinnerware,Window AC unit,Public or shared beach access,Piano,Changing table,Fireplace guards,Board games,Ski-in/ski-out – Near ski lifts,Backyard - Fully fenced,Beach access,Shared patio or balcony,Shared backyard – Fully fenced,Ping pong table,Boat slip,Free carport on premises – 1 space,Private backyard – Not fully fenced,Paid resort access,Shared backyard,Shared backyard – Not fully fenced,Hammock,Private beach access – Beachfront,Private outdoor lap pool,Beach essentials,Private sauna,Private outdoor infinity pool,Public or shared beach access – Beachfront,Kayak,Shared outdoor pool,Shared outdoor rooftop pool,Shared sauna,Private indoor infinity lap pool,Outdoor pool,Bed_num,bedroom_num,tv,coffee,shampoo,soap,conditioner,dedicated workspace,stove,gym,indoor fireplace,kitchen,wifi,clothing storage,refrigerator,exercise equipment,paid parking,free parking,children’s books and toys,oven,washer,sound system,bbq grill,dryer,baby,view,free residential garage,air conditioning,game console,guest_num,bath_num,id
298,4.37,riyadh,Riyadh,FALSE,396,Entire rental unit,https://www.airbnb.com/rooms/49294137?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ed187c2-316b-4b66-b3e3-2c13580ef4d2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,4.37RiyadhRiyadhFalse396.0Entire rental unit
299,4.44,kaec,Mecca,FALSE,785,Entire serviced apartment,https://www.airbnb.com/rooms/51161288?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ed187c2-316b-4b66-b3e3-2c13580ef4d2,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,6,2,4.44King Abdullah Economic CityMeccaFalse785.0Entire serviced apartment
300,4.53,riyadh,Riyadh,FALSE,750,Entire chalet,https://www.airbnb.com/rooms/46520359?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ed187c2-316b-4b66-b3e3-2c13580ef4d2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10,3,4.53RiyadhRiyadhFalse750.0Entire chalet
301,4.96,jeddah,Mecca,TRUE,293,Entire rental unit,https://www.airbnb.com/rooms/50945676?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,4.96JeddahMeccaTrue293.0Entire rental unit
302,0,riyadh,Riyadh,FALSE,246,Entire rental unit,https://www.airbnb.com/rooms/52598668?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,4,2,0.0RiyadhRiyadhFalse246.0Entire rental unit
303,4.64,jeddah,Mecca,FALSE,284,Entire residential home,https://www.airbnb.com/rooms/46126453?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,5,2,4.64JeddahMeccaFalse284.0Entire residential home
304,5,riyadh,Riyadh,TRUE,829,Room in boutique hotel,https://www.airbnb.com/rooms/48245311?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,2,1.5,5.0RiyadhRiyadhTrue829.0Room in boutique hotel
305,4.91,alnamas,Asir,TRUE,487,Entire villa,https://www.airbnb.com/rooms/49924727?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,8,3,4.91Al NamasAsirTrue487.0Entire villa
306,4.67,riyadh,Riyadh,FALSE,550,Entire rental unit,https://www.airbnb.com/rooms/39507693?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,4.67RiyadhRiyadhFalse550.0Entire rental unit
307,0,alkharj,Riyadh,FALSE,139,Entire rental unit,https://www.airbnb.com/rooms/47500347?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0.0Al-KharjRiyadhFalse139.0Entire rental unit
308,4.93,dammam,Eastern,TRUE,399,Entire condominium (condo),https://www.airbnb.com/rooms/48796266?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,5,2,4.93DammamEasternTrue399.0Entire condominium (condo)
309,4.72,jeddah,Mecca,FALSE,817,Entire rental unit,https://www.airbnb.com/rooms/46078116?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,3,1,4.72JeddahMeccaFalse817.0Entire rental unit
310,4.58,jeddah,Mecca,FALSE,301,Entire rental unit,https://www.airbnb.com/rooms/47410654?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,1,4.58JeddahMeccaFalse301.0Entire rental unit
311,4.97,jeddah,Mecca,TRUE,582,Entire condominium (condo),https://www.airbnb.com/rooms/45470473?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,4,1.5,4.97JeddahMeccaTrue582.0Entire condominium (condo)
312,0,jeddah,Mecca,TRUE,300,Entire rental unit,https://www.airbnb.com/rooms/52075274?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,2,1,0.0JeddahMeccaTrue300.0Entire rental unit
313,4.81,riyadh,Riyadh,FALSE,606,Entire rental unit,https://www.airbnb.com/rooms/45910781?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,6,2.5,4.81RiyadhRiyadhFalse606.0Entire rental unit
314,4.47,riyadh,Riyadh,FALSE,325,Entire rental unit,https://www.airbnb.com/rooms/48857513?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,4.47RiyadhRiyadhFalse325.0Entire rental unit
315,4.6,abha,Asir,FALSE,263,Entire guesthouse,https://www.airbnb.com/rooms/49811411?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,6,2,4.6AbhaAsirFalse263.0Entire guesthouse
316,0,riyadh,Riyadh,FALSE,619,Entire rental unit,https://www.airbnb.com/rooms/52632588?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0.0RiyadhRiyadhFalse619.0Entire rental unit
317,4.37,riyadh,Riyadh,FALSE,301,Entire rental unit,https://www.airbnb.com/rooms/45622950?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,1,4.37RiyadhRiyadhFalse301.0Entire rental unit
318,0,jeddah,Mecca,FALSE,823,Entire rental unit,https://www.airbnb.com/rooms/52665017?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,6,5,0.0JeddahMeccaFalse823.0Entire rental unit
319,0,alnamas,Asir,FALSE,800,Camper/RV,https://www.airbnb.com/rooms/52397704?previous_page_section_name=1000&translate_ugc=false&federated_search_id=fac82093-bdd5-4eb6-9426-06387ee26fe9,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,4,1,0.0Al NamasAsirFalse800.0Camper/RV
320,0,riyadh,Riyadh,FALSE,450,Entire rental unit,https://www.airbnb.com/rooms/52555083?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ae9a6ae-bbe8-4ec5-9e0e-25b340b4f6c9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0.0RiyadhRiyadhFalse450.0Entire rental unit
321,0,riyadh,Riyadh,FALSE,513,Entire rental unit,https://www.airbnb.com/rooms/52564360?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ae9a6ae-bbe8-4ec5-9e0e-25b340b4f6c9,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,4,2.5,0.0RiyadhRiyadhFalse513.0Entire rental unit
322,4.57,riyadh,Riyadh,FALSE,329,Entire condominium (condo),https://www.airbnb.com/rooms/49813622?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ae9a6ae-bbe8-4ec5-9e0e-25b340b4f6c9,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,4.57RiyadhRiyadhFalse329.0Entire condominium (condo)
323,0,kaec,Mecca,FALSE,796,Entire loft,https://www.airbnb.com/rooms/52433155?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ae9a6ae-bbe8-4ec5-9e0e-25b340b4f6c9,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5,3,0.0King Abdullah Economic CityMeccaFalse796.0Entire loft
324,4.75,dammam,Eastern,FALSE,571,Entire bungalow,https://www.airbnb.com/rooms/42537446?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ae9a6ae-bbe8-4ec5-9e0e-25b340b4f6c9,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1,4.75DammamEasternFalse571.0Entire bungalow
325,0,alkhobar,Eastern,TRUE,160,Private room in rental unit,https://www.airbnb.com/rooms/52565652?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8ae9a6ae-bbe8-4ec5-9e0e-25b340b4f6c9,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0.0Al KhobarEasternTrue160.0Private room in rental unit
